TITLE="DuctFlow_Re300_YZ.dat"
VARIABLES="y" "z" "<u>" "<v>" "<w>" "<u'u'>" "<v'v'>" "<w'w'>" "<u'v'>" "<u'w'>" "<v'w'>" "<eps>"
9.9926490e-01 +2.5584920e-02 +8.2924433e-02 +1.6732870e-05 +1.6473887e-04 +3.2876467e-04 +1.5323000e-07 +2.1756667e-05 +7.8330611e-08 -2.3072567e-06 +9.7775833e-07 +5.9706244e+02
1.0000000e+00 +2.5584920e-02 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +5.9706244e+02
0.0000000e+00 +2.8461020e-02 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +6.9478378e+02
7.3512100e-04 +2.8461020e-02 +9.0534800e-02 -2.0856380e-05 +2.3322823e-04 +3.7322922e-04 +1.7134289e-07 +3.0763244e-05 -1.2448300e-07 -2.9903522e-06 -1.2412556e-06 +6.9478378e+02
2.2468180e-03 +2.8461020e-02 +2.7445640e-01 -1.0055363e-04 +6.6268967e-04 +3.2154722e-03 +2.6245289e-06 +2.5691122e-04 -2.4923311e-06 -2.6130967e-05 -1.7736211e-05 +6.3142311e+02
3.8436230e-03 +2.8461020e-02 +4.6593167e-01 -2.5898053e-04 +1.0403717e-03 +8.8103278e-03 +1.4753367e-05 +6.7947356e-04 -1.2396833e-05 -7.2085867e-05 -7.5877267e-05 +5.8956511e+02
5.5300300e-03 +2.8461020e-02 +6.6511800e-01 -4.9922000e-04 +1.3449140e-03 +1.7201011e-02 +5.1464567e-05 +1.2716867e-03 -3.7022867e-05 -1.4015656e-04 -2.0442578e-04 +5.7041067e+02
7.3107370e-03 +2.8461020e-02 +8.7217767e-01 -8.2047967e-04 +1.5553893e-03 +2.8543222e-02 +1.3594856e-04 +2.0081656e-03 -8.4679578e-05 -2.2806922e-04 -4.3189711e-04 +5.6999322e+02
9.1906470e-03 +2.8461020e-02 +1.0872603e+00 -1.2188247e-03 +1.6507053e-03 +4.3099800e-02 +3.0023656e-04 +2.8644744e-03 -1.6477089e-04 -3.3173156e-04 -7.8562922e-04 +5.8568589e+02
1.1174880e-02 +2.8461020e-02 +1.3104983e+00 -1.6864990e-03 +1.6092047e-03 +6.1233356e-02 +5.8570722e-04 +3.8168778e-03 -2.8817356e-04 -4.4620833e-04 -1.2909111e-03 +6.1604978e+02
1.3268760e-02 +2.8461020e-02 +1.5420013e+00 -2.2109620e-03 +1.4079700e-03 +8.3398544e-02 +1.0434991e-03 +4.8422600e-03 -4.6765678e-04 -5.6866667e-04 -1.9701567e-03 +6.6050389e+02
1.5477840e-02 +2.8461020e-02 +1.7818527e+00 -2.7736087e-03 +1.0218317e-03 +1.1013666e-01 +1.7347011e-03 +5.9182578e-03 -7.1779122e-04 -7.0376933e-04 -2.8420211e-03 +7.1903500e+02
1.7807890e-02 +2.8461020e-02 +2.0301007e+00 -3.3480967e-03 +4.2219800e-04 +1.4207444e-01 +2.7301067e-03 +7.0237211e-03 -1.0536793e-03 -8.7154911e-04 -3.9203722e-03 +7.9195089e+02
2.0264900e-02 +2.8461020e-02 +2.2867523e+00 -3.8982767e-03 -4.2402033e-04 +1.7992711e-01 +4.1092667e-03 +8.1396622e-03 -1.4878233e-03 -1.1170822e-03 -5.2130789e-03 +8.7968767e+02
2.2855100e-02 +2.8461020e-02 +2.5517593e+00 -4.3757800e-03 -1.5549433e-03 +2.2450511e-01 +5.9585900e-03 +9.2508422e-03 -2.0246200e-03 -1.5203489e-03 -6.7207611e-03 +9.8265944e+02
2.5584920e-02 +2.8461020e-02 +2.8250030e+00 -4.7174800e-03 -3.0131233e-03 +2.7672000e-01 +8.3683900e-03 +1.0347833e-02 -2.6524289e-03 -2.2037133e-03 -8.4357944e-03 +1.1011311e+03
2.8461020e-02 +2.8461020e-02 +3.1062767e+00 -4.8432333e-03 -4.8432333e-03 +3.3758467e-01 +1.1428978e-02 +1.1428978e-02 -3.3338911e-03 -3.3338911e-03 -1.0341943e-02 +1.2350922e+03
3.1490280e-02 +2.8461020e-02 +3.3952567e+00 -4.6543433e-03 -7.0876400e-03 +4.0819956e-01 +1.5226256e-02 +1.2501233e-02 -3.9960489e-03 -5.1156300e-03 -1.2414900e-02 +1.3841433e+03
3.4679800e-02 +2.8461020e-02 +3.6914733e+00 -4.0333900e-03 -9.7798400e-03 +4.8971256e-01 +1.9837478e-02 +1.3578811e-02 -4.5222867e-03 -7.7756544e-03 -1.4623767e-02 +1.5474289e+03
3.8036870e-02 +2.8461020e-02 +3.9942767e+00 -2.8459313e-03 -1.2936330e-02 +5.8324300e-01 +2.5328111e-02 +1.4679044e-02 -4.7482567e-03 -1.1537544e-02 -1.6933256e-02 +1.7236633e+03
4.1568990e-02 +2.8461020e-02 +4.3027900e+00 -9.4443100e-04 -1.6547933e-02 +6.8976222e-01 +3.1750722e-02 +1.5816078e-02 -4.4635633e-03 -1.6590322e-02 -1.9305878e-02 +1.9112811e+03
4.5283840e-02 +2.8461020e-02 +4.6158667e+00 +1.8255497e-03 -2.0572157e-02 +8.0994144e-01 +3.9146078e-02 +1.6993800e-02 -3.4206056e-03 -2.3055444e-02 -2.1703511e-02 +2.1086889e+03
4.9189270e-02 +2.8461020e-02 +4.9320700e+00 +5.6172367e-03 -2.4928157e-02 +9.4399078e-01 +4.7546589e-02 +1.8200389e-02 -1.3510878e-03 -3.0958433e-02 -2.4087700e-02 +2.3145344e+03
5.3293300e-02 +2.8461020e-02 +5.2496433e+00 +1.0573320e-02 -2.9495870e-02 +1.0915250e+00 +5.6981011e-02 +1.9406367e-02 +2.0103267e-03 -4.0211111e-02 -2.6418822e-02 +2.5279089e+03
5.7604070e-02 +2.8461020e-02 +5.5665100e+00 +1.6816417e-02 -3.4120167e-02 +1.2514911e+00 +6.7479167e-02 +2.0567656e-02 +6.8969633e-03 -5.0608711e-02 -2.8654267e-02 +2.7483611e+03
6.2129860e-02 +2.8461020e-02 +5.8802967e+00 +2.4440340e-02 -3.8619933e-02 +1.4221811e+00 +7.9075167e-02 +2.1632744e-02 +1.3478900e-02 -6.1843956e-02 -3.0746311e-02 +2.9758056e+03
6.6879010e-02 +2.8461020e-02 +6.1884000e+00 +3.3503000e-02 -4.2801233e-02 +1.6013356e+00 +9.1806944e-02 +2.2551044e-02 +2.1834044e-02 -7.3537578e-02 -3.2639100e-02 +3.2104278e+03
7.1859960e-02 +2.8461020e-02 +6.4880500e+00 +4.4021500e-02 -4.6472300e-02 +1.7863278e+00 +1.0571091e-01 +2.3280767e-02 +3.1924222e-02 -8.5279967e-02 -3.4264767e-02 +3.4526467e+03
7.7081140e-02 +2.8461020e-02 +6.7764100e+00 +5.5969433e-02 -4.9458567e-02 +1.9744056e+00 +1.2081111e-01 +2.3797211e-02 +4.3578256e-02 -9.6677689e-02 -3.5541200e-02 +3.7031067e+03
8.2550990e-02 +2.8461020e-02 +7.0506867e+00 +6.9276500e-02 -5.1616100e-02 +2.1629600e+00 +1.3710500e-01 +2.4100733e-02 +5.6489744e-02 -1.0740377e-01 -3.6375089e-02 +3.9625256e+03
8.8277920e-02 +2.8461020e-02 +7.3082100e+00 +8.3828967e-02 -5.2841533e-02 +2.3497933e+00 +1.5454911e-01 +2.4220044e-02 +7.0240689e-02 -1.1724522e-01 -3.6671867e-02 +4.2314200e+03
9.4270220e-02 +2.8461020e-02 +7.5465500e+00 +9.9471367e-02 -5.3078967e-02 +2.5333056e+00 +1.7304678e-01 +2.4212056e-02 +8.4346489e-02 -1.2612733e-01 -3.6350011e-02 +4.5100733e+03
1.0053600e-01 +2.8461020e-02 +7.7635800e+00 +1.1600773e-01 -5.2323133e-02 +2.7126100e+00 +1.9244256e-01 +2.4158911e-02 +9.8306367e-02 -1.3410511e-01 -3.5358189e-02 +4.7984756e+03
1.0708340e-01 +2.8461020e-02 +7.9575367e+00 +1.3320413e-01 -5.0617700e-02 +2.8875333e+00 +2.1252667e-01 +2.4153844e-02 +1.1166211e-01 -1.4133511e-01 -3.3691356e-02 +5.0960567e+03
1.1391990e-01 +2.8461020e-02 +8.1270667e+00 +1.5079220e-01 -4.8046400e-02 +3.0583678e+00 +2.3305578e-01 +2.4277644e-02 +1.2406622e-01 -1.4802856e-01 -3.1399478e-02 +5.4019878e+03
1.2105310e-01 +2.8461020e-02 +8.2712533e+00 +1.6847447e-01 -4.4713600e-02 +3.2253911e+00 +2.5378667e-01 +2.4582344e-02 +1.3533000e-01 -1.5437000e-01 -2.8582378e-02 +5.7155522e+03
1.2848990e-01 +2.8461020e-02 +8.3896200e+00 +1.8592930e-01 -4.0716367e-02 +3.3883433e+00 +2.7450278e-01 +2.5095056e-02 +1.4539122e-01 -1.6041511e-01 -2.5364744e-02 +6.0368000e+03
1.3623700e-01 +2.8461020e-02 +8.4821100e+00 +2.0281417e-01 -3.6124900e-02 +3.5462211e+00 +2.9500956e-01 +2.5830322e-02 +1.5417311e-01 -1.6608056e-01 -2.1864178e-02 +6.3682867e+03
1.4430030e-01 +2.8461020e-02 +8.5490367e+00 +2.1876563e-01 -3.0981980e-02 +3.6978456e+00 +3.1509878e-01 +2.6793889e-02 +1.6144556e-01 -1.7131211e-01 -1.8186244e-02 +6.7136944e+03
1.5268540e-01 +2.8461020e-02 +8.5910367e+00 +2.3339777e-01 -2.5323953e-02 +3.8426556e+00 +3.3453067e-01 +2.8016867e-02 +1.6685467e-01 -1.7624144e-01 -1.4453900e-02 +7.0745756e+03
1.6139710e-01 +2.8461020e-02 +8.6091400e+00 +2.4630730e-01 -1.9235023e-02 +3.9809689e+00 +3.5304956e-01 +2.9572556e-02 +1.7004156e-01 -1.8122567e-01 -1.0830762e-02 +7.4492600e+03
1.7043930e-01 +2.8461020e-02 +8.6047900e+00 +2.5709450e-01 -1.2906583e-02 +4.1141933e+00 +3.7042689e-01 +3.1465333e-02 +1.7083167e-01 -1.8678800e-01 -7.5251556e-03 +7.8343267e+03
1.7981540e-01 +2.8461020e-02 +8.5800267e+00 +2.6539857e-01 -6.6111967e-03 +4.2445767e+00 +3.8654056e-01 +3.3568767e-02 +1.6952033e-01 -1.9318933e-01 -4.7203822e-03 +8.2242867e+03
1.8952760e-01 +2.8461020e-02 +8.5376733e+00 +2.7093273e-01 -6.0777833e-04 +4.3728478e+00 +4.0142189e-01 +3.5777522e-02 +1.6663567e-01 -2.0005100e-01 -2.4836800e-03 +8.6152533e+03
1.9957710e-01 +2.8461020e-02 +8.4813433e+00 +2.7349330e-01 +4.9077100e-03 +4.4971767e+00 +4.1521522e-01 +3.8044256e-02 +1.6222289e-01 -2.0671356e-01 -8.4111211e-04 +9.0062900e+03
2.0996430e-01 +2.8461020e-02 +8.4151533e+00 +2.7296910e-01 +9.7934500e-03 +4.6169989e+00 +4.2814656e-01 +4.0201167e-02 +1.5584022e-01 -2.1276589e-01 +2.2658844e-04 +9.3976322e+03
2.2068830e-01 +2.8461020e-02 +8.3430100e+00 +2.6935713e-01 +1.4029650e-02 +4.7344811e+00 +4.4045978e-01 +4.2234511e-02 +1.4713300e-01 -2.1825967e-01 +9.2813967e-04 +9.7856778e+03
2.3174680e-01 +2.8461020e-02 +8.2685033e+00 +2.6272903e-01 +1.7662533e-02 +4.8546133e+00 +4.5231044e-01 +4.4381322e-02 +1.3611833e-01 -2.2421233e-01 +1.3630389e-03 +1.0157250e+04
2.4313640e-01 +2.8461020e-02 +8.1954033e+00 +2.5320900e-01 +2.0669493e-02 +4.9811878e+00 +4.6384422e-01 +4.6722089e-02 +1.2340011e-01 -2.3146711e-01 +1.3777800e-03 +1.0501272e+04
2.5485240e-01 +2.8461020e-02 +8.1277533e+00 +2.4100677e-01 +2.3048620e-02 +5.1124122e+00 +4.7537689e-01 +4.9055611e-02 +1.0954173e-01 -2.3972889e-01 +8.3069100e-04 +1.0813480e+04
2.6688860e-01 +2.8461020e-02 +8.0696867e+00 +2.2644767e-01 +2.4852857e-02 +5.2420167e+00 +4.8733389e-01 +5.1353856e-02 +9.4537589e-02 -2.4798067e-01 -9.8902289e-05 +1.1107597e+04
2.7923730e-01 +2.8461020e-02 +8.0242400e+00 +2.0994247e-01 +2.6160380e-02 +5.3603533e+00 +4.9988167e-01 +5.3769789e-02 +7.6763256e-02 -2.5522522e-01 -1.2047056e-03 +1.1408311e+04
2.9188960e-01 +2.8461020e-02 +7.9924367e+00 +1.9193163e-01 +2.6987547e-02 +5.4722311e+00 +5.1286300e-01 +5.6172989e-02 +5.4760811e-02 -2.6154922e-01 -2.4148300e-03 +1.1723811e+04
3.0483480e-01 +2.8461020e-02 +7.9739967e+00 +1.7283000e-01 +2.7312797e-02 +5.5938333e+00 +5.2598422e-01 +5.8549289e-02 +2.9396878e-02 -2.6808178e-01 -3.5167744e-03 +1.2025044e+04
3.1806090e-01 +2.8461020e-02 +7.9691533e+00 +1.5310067e-01 +2.6907353e-02 +5.7415456e+00 +5.3891267e-01 +6.0895411e-02 +3.2335067e-03 -2.7680789e-01 -4.4500056e-03 +1.2289433e+04
3.3155420e-01 +2.8461020e-02 +7.9786167e+00 +1.3336460e-01 +2.5588077e-02 +5.9164978e+00 +5.5160300e-01 +6.3134633e-02 -1.9787800e-02 -2.8770856e-01 -5.2270811e-03 +1.2520856e+04
3.4529990e-01 +2.8461020e-02 +8.0023633e+00 +1.1426037e-01 +2.3686663e-02 +6.0997444e+00 +5.6426300e-01 +6.5394967e-02 -3.6741178e-02 -2.9865656e-01 -5.8219833e-03 +1.2720478e+04
3.5928140e-01 +2.8461020e-02 +8.0396833e+00 +9.6269167e-02 +2.1406303e-02 +6.2684556e+00 +5.7681267e-01 +6.7665889e-02 -4.8176511e-02 -3.0816400e-01 -6.4377689e-03 +1.2904056e+04
3.7348100e-01 +2.8461020e-02 +8.0881833e+00 +7.9749967e-02 +1.8980537e-02 +6.4040989e+00 +5.8900444e-01 +6.9433033e-02 -5.5486022e-02 -3.1620856e-01 -6.7650944e-03 +1.3093178e+04
3.8787950e-01 +2.8461020e-02 +8.1435200e+00 +6.4869900e-02 +1.6797223e-02 +6.5010078e+00 +6.0055589e-01 +7.1030622e-02 -5.9866256e-02 -3.2202656e-01 -6.4997211e-03 +1.3278811e+04
4.0245670e-01 +2.8461020e-02 +8.2012367e+00 +5.1684767e-02 +1.4542110e-02 +6.5742600e+00 +6.1099978e-01 +7.2489733e-02 -6.1687700e-02 -3.2732722e-01 -5.9345867e-03 +1.3457033e+04
4.1719100e-01 +2.8461020e-02 +8.2572567e+00 +4.0327000e-02 +1.2028507e-02 +6.6395978e+00 +6.2042967e-01 +7.3694722e-02 -5.9161900e-02 -3.3307011e-01 -5.3824533e-03 +1.3606256e+04
4.3206020e-01 +2.8461020e-02 +8.3083767e+00 +3.0743757e-02 +9.6934667e-03 +6.6981889e+00 +6.2919100e-01 +7.5174367e-02 -5.2255922e-02 -3.3897711e-01 -4.7474711e-03 +1.3708233e+04
4.4704090e-01 +2.8461020e-02 +8.3514300e+00 +2.2553723e-02 +8.2446767e-03 +6.7508856e+00 +6.3703033e-01 +7.6365178e-02 -4.2575367e-02 -3.4373567e-01 -3.8850122e-03 +1.3783656e+04
4.6210910e-01 +2.8461020e-02 +8.3842567e+00 +1.5333120e-02 +7.5853733e-03 +6.7912033e+00 +6.4306022e-01 +7.7084167e-02 -3.2009778e-02 -3.4716511e-01 -2.4949544e-03 +1.3843567e+04
4.7724020e-01 +2.8461020e-02 +8.4073400e+00 +8.8147267e-03 +7.1518367e-03 +6.8227322e+00 +6.4668422e-01 +7.7687944e-02 -2.0104678e-02 -3.4969411e-01 -1.2594189e-03 +1.3885822e+04
4.9240920e-01 +2.8461020e-02 +8.4202100e+00 +2.8536527e-03 +6.7512200e-03 +6.8453533e+00 +6.4825622e-01 +7.7929067e-02 -6.8581778e-03 -3.5046633e-01 -4.0408967e-04 +1.3913900e+04
5.0759080e-01 +2.8461020e-02 +8.4202100e+00 -2.8536527e-03 +6.7512200e-03 +6.8453533e+00 +6.4825622e-01 +7.7929067e-02 +6.8581778e-03 -3.5046633e-01 +4.0408967e-04 +1.3913900e+04
5.2275980e-01 +2.8461020e-02 +8.4073400e+00 -8.8147267e-03 +7.1518367e-03 +6.8227322e+00 +6.4668422e-01 +7.7687944e-02 +2.0104678e-02 -3.4969411e-01 +1.2594189e-03 +1.3885822e+04
5.3789090e-01 +2.8461020e-02 +8.3842567e+00 -1.5333120e-02 +7.5853733e-03 +6.7912033e+00 +6.4306022e-01 +7.7084167e-02 +3.2009778e-02 -3.4716511e-01 +2.4949544e-03 +1.3843567e+04
5.5295910e-01 +2.8461020e-02 +8.3514300e+00 -2.2553723e-02 +8.2446767e-03 +6.7508856e+00 +6.3703033e-01 +7.6365178e-02 +4.2575367e-02 -3.4373567e-01 +3.8850122e-03 +1.3783656e+04
5.6793980e-01 +2.8461020e-02 +8.3083767e+00 -3.0743757e-02 +9.6934667e-03 +6.6981889e+00 +6.2919100e-01 +7.5174367e-02 +5.2255922e-02 -3.3897711e-01 +4.7474711e-03 +1.3708233e+04
5.8280900e-01 +2.8461020e-02 +8.2572567e+00 -4.0327000e-02 +1.2028507e-02 +6.6395978e+00 +6.2042967e-01 +7.3694722e-02 +5.9161900e-02 -3.3307011e-01 +5.3824533e-03 +1.3606256e+04
5.9754330e-01 +2.8461020e-02 +8.2012367e+00 -5.1684767e-02 +1.4542110e-02 +6.5742600e+00 +6.1099978e-01 +7.2489733e-02 +6.1687700e-02 -3.2732722e-01 +5.9345867e-03 +1.3457033e+04
6.1212050e-01 +2.8461020e-02 +8.1435200e+00 -6.4869900e-02 +1.6797223e-02 +6.5010078e+00 +6.0055589e-01 +7.1030622e-02 +5.9866256e-02 -3.2202656e-01 +6.4997211e-03 +1.3278811e+04
6.2651900e-01 +2.8461020e-02 +8.0881833e+00 -7.9749967e-02 +1.8980537e-02 +6.4040989e+00 +5.8900444e-01 +6.9433033e-02 +5.5486022e-02 -3.1620856e-01 +6.7650944e-03 +1.3093178e+04
6.4071860e-01 +2.8461020e-02 +8.0396833e+00 -9.6269167e-02 +2.1406303e-02 +6.2684556e+00 +5.7681267e-01 +6.7665889e-02 +4.8176511e-02 -3.0816400e-01 +6.4377689e-03 +1.2904056e+04
6.5470010e-01 +2.8461020e-02 +8.0023633e+00 -1.1426037e-01 +2.3686663e-02 +6.0997444e+00 +5.6426300e-01 +6.5394967e-02 +3.6741178e-02 -2.9865656e-01 +5.8219833e-03 +1.2720478e+04
6.6844580e-01 +2.8461020e-02 +7.9786167e+00 -1.3336460e-01 +2.5588077e-02 +5.9164978e+00 +5.5160300e-01 +6.3134633e-02 +1.9787800e-02 -2.8770856e-01 +5.2270811e-03 +1.2520856e+04
6.8193910e-01 +2.8461020e-02 +7.9691533e+00 -1.5310067e-01 +2.6907353e-02 +5.7415456e+00 +5.3891267e-01 +6.0895411e-02 -3.2335067e-03 -2.7680789e-01 +4.4500056e-03 +1.2289433e+04
6.9516520e-01 +2.8461020e-02 +7.9739967e+00 -1.7283000e-01 +2.7312797e-02 +5.5938333e+00 +5.2598422e-01 +5.8549289e-02 -2.9396878e-02 -2.6808178e-01 +3.5167744e-03 +1.2025044e+04
7.0811040e-01 +2.8461020e-02 +7.9924367e+00 -1.9193163e-01 +2.6987547e-02 +5.4722311e+00 +5.1286300e-01 +5.6172989e-02 -5.4760811e-02 -2.6154922e-01 +2.4148300e-03 +1.1723811e+04
7.2076270e-01 +2.8461020e-02 +8.0242400e+00 -2.0994247e-01 +2.6160380e-02 +5.3603533e+00 +4.9988167e-01 +5.3769789e-02 -7.6763256e-02 -2.5522522e-01 +1.2047056e-03 +1.1408311e+04
7.3311140e-01 +2.8461020e-02 +8.0696867e+00 -2.2644767e-01 +2.4852857e-02 +5.2420167e+00 +4.8733389e-01 +5.1353856e-02 -9.4537589e-02 -2.4798067e-01 +9.8902289e-05 +1.1107597e+04
7.4514760e-01 +2.8461020e-02 +8.1277533e+00 -2.4100677e-01 +2.3048620e-02 +5.1124122e+00 +4.7537689e-01 +4.9055611e-02 -1.0954173e-01 -2.3972889e-01 -8.3069100e-04 +1.0813480e+04
7.5686360e-01 +2.8461020e-02 +8.1954033e+00 -2.5320900e-01 +2.0669493e-02 +4.9811878e+00 +4.6384422e-01 +4.6722089e-02 -1.2340011e-01 -2.3146711e-01 -1.3777800e-03 +1.0501272e+04
7.6825320e-01 +2.8461020e-02 +8.2685033e+00 -2.6272903e-01 +1.7662533e-02 +4.8546133e+00 +4.5231044e-01 +4.4381322e-02 -1.3611833e-01 -2.2421233e-01 -1.3630389e-03 +1.0157250e+04
7.7931170e-01 +2.8461020e-02 +8.3430100e+00 -2.6935713e-01 +1.4029650e-02 +4.7344811e+00 +4.4045978e-01 +4.2234511e-02 -1.4713300e-01 -2.1825967e-01 -9.2813967e-04 +9.7856778e+03
7.9003570e-01 +2.8461020e-02 +8.4151533e+00 -2.7296910e-01 +9.7934500e-03 +4.6169989e+00 +4.2814656e-01 +4.0201167e-02 -1.5584022e-01 -2.1276589e-01 -2.2658844e-04 +9.3976322e+03
8.0042290e-01 +2.8461020e-02 +8.4813433e+00 -2.7349330e-01 +4.9077100e-03 +4.4971767e+00 +4.1521522e-01 +3.8044256e-02 -1.6222289e-01 -2.0671356e-01 +8.4111211e-04 +9.0062900e+03
8.1047240e-01 +2.8461020e-02 +8.5376733e+00 -2.7093273e-01 -6.0777833e-04 +4.3728478e+00 +4.0142189e-01 +3.5777522e-02 -1.6663567e-01 -2.0005100e-01 +2.4836800e-03 +8.6152533e+03
8.2018460e-01 +2.8461020e-02 +8.5800267e+00 -2.6539857e-01 -6.6111967e-03 +4.2445767e+00 +3.8654056e-01 +3.3568767e-02 -1.6952033e-01 -1.9318933e-01 +4.7203822e-03 +8.2242867e+03
8.2956070e-01 +2.8461020e-02 +8.6047900e+00 -2.5709450e-01 -1.2906583e-02 +4.1141933e+00 +3.7042689e-01 +3.1465333e-02 -1.7083167e-01 -1.8678800e-01 +7.5251556e-03 +7.8343267e+03
8.3860290e-01 +2.8461020e-02 +8.6091400e+00 -2.4630730e-01 -1.9235023e-02 +3.9809689e+00 +3.5304956e-01 +2.9572556e-02 -1.7004156e-01 -1.8122567e-01 +1.0830762e-02 +7.4492600e+03
8.4731460e-01 +2.8461020e-02 +8.5910367e+00 -2.3339777e-01 -2.5323953e-02 +3.8426556e+00 +3.3453067e-01 +2.8016867e-02 -1.6685467e-01 -1.7624144e-01 +1.4453900e-02 +7.0745756e+03
8.5569970e-01 +2.8461020e-02 +8.5490367e+00 -2.1876563e-01 -3.0981980e-02 +3.6978456e+00 +3.1509878e-01 +2.6793889e-02 -1.6144556e-01 -1.7131211e-01 +1.8186244e-02 +6.7136944e+03
8.6376300e-01 +2.8461020e-02 +8.4821100e+00 -2.0281417e-01 -3.6124900e-02 +3.5462211e+00 +2.9500956e-01 +2.5830322e-02 -1.5417311e-01 -1.6608056e-01 +2.1864178e-02 +6.3682867e+03
8.7151010e-01 +2.8461020e-02 +8.3896200e+00 -1.8592930e-01 -4.0716367e-02 +3.3883433e+00 +2.7450278e-01 +2.5095056e-02 -1.4539122e-01 -1.6041511e-01 +2.5364744e-02 +6.0368000e+03
8.7894690e-01 +2.8461020e-02 +8.2712533e+00 -1.6847447e-01 -4.4713600e-02 +3.2253911e+00 +2.5378667e-01 +2.4582344e-02 -1.3533000e-01 -1.5437000e-01 +2.8582378e-02 +5.7155522e+03
8.8608010e-01 +2.8461020e-02 +8.1270667e+00 -1.5079220e-01 -4.8046400e-02 +3.0583678e+00 +2.3305578e-01 +2.4277644e-02 -1.2406622e-01 -1.4802856e-01 +3.1399478e-02 +5.4019878e+03
8.9291660e-01 +2.8461020e-02 +7.9575367e+00 -1.3320413e-01 -5.0617700e-02 +2.8875333e+00 +2.1252667e-01 +2.4153844e-02 -1.1166211e-01 -1.4133511e-01 +3.3691356e-02 +5.0960567e+03
8.9946400e-01 +2.8461020e-02 +7.7635800e+00 -1.1600773e-01 -5.2323133e-02 +2.7126100e+00 +1.9244256e-01 +2.4158911e-02 -9.8306367e-02 -1.3410511e-01 +3.5358189e-02 +4.7984756e+03
9.0572980e-01 +2.8461020e-02 +7.5465500e+00 -9.9471367e-02 -5.3078967e-02 +2.5333056e+00 +1.7304678e-01 +2.4212056e-02 -8.4346489e-02 -1.2612733e-01 +3.6350011e-02 +4.5100733e+03
9.1172210e-01 +2.8461020e-02 +7.3082100e+00 -8.3828967e-02 -5.2841533e-02 +2.3497933e+00 +1.5454911e-01 +2.4220044e-02 -7.0240689e-02 -1.1724522e-01 +3.6671867e-02 +4.2314200e+03
9.1744900e-01 +2.8461020e-02 +7.0506867e+00 -6.9276500e-02 -5.1616100e-02 +2.1629600e+00 +1.3710500e-01 +2.4100733e-02 -5.6489744e-02 -1.0740377e-01 +3.6375089e-02 +3.9625256e+03
9.2291890e-01 +2.8461020e-02 +6.7764100e+00 -5.5969433e-02 -4.9458567e-02 +1.9744056e+00 +1.2081111e-01 +2.3797211e-02 -4.3578256e-02 -9.6677689e-02 +3.5541200e-02 +3.7031067e+03
9.2814000e-01 +2.8461020e-02 +6.4880500e+00 -4.4021500e-02 -4.6472300e-02 +1.7863278e+00 +1.0571091e-01 +2.3280767e-02 -3.1924222e-02 -8.5279967e-02 +3.4264767e-02 +3.4526467e+03
9.3312100e-01 +2.8461020e-02 +6.1884000e+00 -3.3503000e-02 -4.2801233e-02 +1.6013356e+00 +9.1806944e-02 +2.2551044e-02 -2.1834044e-02 -7.3537578e-02 +3.2639100e-02 +3.2104278e+03
9.3787010e-01 +2.8461020e-02 +5.8802967e+00 -2.4440340e-02 -3.8619933e-02 +1.4221811e+00 +7.9075167e-02 +2.1632744e-02 -1.3478900e-02 -6.1843956e-02 +3.0746311e-02 +2.9758056e+03
9.4239590e-01 +2.8461020e-02 +5.5665100e+00 -1.6816417e-02 -3.4120167e-02 +1.2514911e+00 +6.7479167e-02 +2.0567656e-02 -6.8969633e-03 -5.0608711e-02 +2.8654267e-02 +2.7483611e+03
9.4670670e-01 +2.8461020e-02 +5.2496433e+00 -1.0573320e-02 -2.9495870e-02 +1.0915250e+00 +5.6981011e-02 +1.9406367e-02 -2.0103267e-03 -4.0211111e-02 +2.6418822e-02 +2.5279089e+03
9.5081070e-01 +2.8461020e-02 +4.9320700e+00 -5.6172367e-03 -2.4928157e-02 +9.4399078e-01 +4.7546589e-02 +1.8200389e-02 +1.3510878e-03 -3.0958433e-02 +2.4087700e-02 +2.3145344e+03
9.5471620e-01 +2.8461020e-02 +4.6158667e+00 -1.8255497e-03 -2.0572157e-02 +8.0994144e-01 +3.9146078e-02 +1.6993800e-02 +3.4206056e-03 -2.3055444e-02 +2.1703511e-02 +2.1086889e+03
9.5843100e-01 +2.8461020e-02 +4.3027900e+00 +9.4443100e-04 -1.6547933e-02 +6.8976222e-01 +3.1750722e-02 +1.5816078e-02 +4.4635633e-03 -1.6590322e-02 +1.9305878e-02 +1.9112811e+03
9.6196310e-01 +2.8461020e-02 +3.9942767e+00 +2.8459313e-03 -1.2936330e-02 +5.8324300e-01 +2.5328111e-02 +1.4679044e-02 +4.7482567e-03 -1.1537544e-02 +1.6933256e-02 +1.7236633e+03
9.6532020e-01 +2.8461020e-02 +3.6914733e+00 +4.0333900e-03 -9.7798400e-03 +4.8971256e-01 +1.9837478e-02 +1.3578811e-02 +4.5222867e-03 -7.7756544e-03 +1.4623767e-02 +1.5474289e+03
