"Velocity[i] (m/s)","X (m)","Y (m)","Z (m)"
0,0.05,0.1,0
3.23156414197001e-05,0.05,0.1,0.02
0.000721342643373646,0.05,0.48,0.42
0.000722317228792235,0.05,0.5,0.42
0.000709349449607544,0.05,0.46,0.4
0.000693489477271214,0.05,0.44,0.38
0.000673874921631068,0.05,0.42,0.36
0.000650646179565229,0.05,0.4,0.34
0.000623971936875023,0.05,0.38,0.32
0.000594049459323287,0.05,0.36,0.3
0.000561105232918635,0.05,0.34,0.28
0.000525395735166967,0.05,0.32,0.26
0.000487208562844899,0.05,0.3,0.24
0.000446864149125759,0.05,0.28,0.22
0.000404718186473474,0.05,0.26,0.2
0.000361164922651369,0.05,0.24,0.18
0.000316641482640989,0.05,0.22,0.16
0.000271633929514792,0.05,0.2,0.14
0.000226685482630273,0.05,0.18,0.12
0.000182407853571931,0.05,0.16,0.0999999999999999
0.000139497211421258,0.05,0.14,0.0799999999999999
9.87569219432771e-05,0.05,0.12,0.0599999999999999
6.11307596045663e-05,0.05,0.1,0.0399999999999999
0,0.05,0.08,0
2.7751133984566e-05,0.05,0.08,0.02
0.000728397979401052,0.05,0.48,0.44
0.000729384832084179,0.05,0.5,0.44
0.000718415365554392,0.05,0.46,0.42
0.00070453790249303,0.05,0.44,0.4
0.000686863844748586,0.05,0.42,0.38
0.000665519561152905,0.05,0.4,0.36
0.000640659753116779,0.05,0.38,0.34
0.000612467614701018,0.05,0.36,0.32
0.000581155400141142,0.05,0.34,0.3
0.000546965122339316,0.05,0.32,0.28
0.00051016962970607,0.05,0.3,0.26
0.000471074039523955,0.05,0.28,0.24
0.000430017891630996,0.05,0.26,0.22
0.000387378247978631,0.05,0.24,0.2
0.000343573643476702,0.05,0.22,0.18
0.000299069593893364,0.05,0.2,0.16
0.00025438624288654,0.05,0.18,0.14
0.000210108933970332,0.05,0.16,0.12
0.000166903268109309,0.05,0.14,0.0999999999999999
0.000125537138956133,0.05,0.12,0.0799999999999999
8.69141767907422e-05,0.05,0.1,0.0599999999999999
5.21274387210724e-05,0.05,0.08,0.0399999999999999
0,0.05,0.06,0
2.25508483708836e-05,0.05,0.06,0.02
0.000733419976313598,0.05,0.48,0.46
0.000734415603801608,0.05,0.5,0.46
0.000725433885236271,0.05,0.46,0.44
0.00071352488885168,0.05,0.44,0.42
0.000697777213645168,0.05,0.42,0.4
0.000678303185850382,0.05,0.4,0.38
0.000655243406072259,0.05,0.38,0.36
0.000628766909358092,0.05,0.36,0.34
0.000599071572651155,0.05,0.34,0.32
0.000566384755074978,0.05,0.32,0.3
0.000530964229255915,0.05,0.3,0.28
0.000493099447339773,0.05,0.28,0.26
0.000453113389085047,0.05,0.26,0.24
0.000411365246691275,0.05,0.24,0.22
0.000368254055501893,0.05,0.22,0.2
0.000324223532516044,0.05,0.2,0.18
0.000279768850305118,0.05,0.18,0.16
0.000235446113947546,0.05,0.16,0.14
0.000191885676031234,0.05,0.14,0.12
0.000149811730807414,0.05,0.12,0.0999999999999999
0.000110072085590218,0.05,0.1,0.0799999999999999
7.36863394195098e-05,0.05,0.08,0.0599999999999999
4.19309130847978e-05,0.05,0.06,0.0399999999999999
0,0.05,0.04,0
1.65107387601893e-05,0.05,0.04,0.02
0.000736426169169135,0.05,0.48,0.48
0.000737427064450458,0.05,0.5,0.48
0.000730429572286084,0.05,0.46,0.46
0.000720482028555125,0.05,0.44,0.44
0.000706653692759573,0.05,0.42,0.42
0.000689042833982967,0.05,0.4,0.4
0.00066777593747247,0.05,0.38,0.38
0.000643007806502283,0.05,0.36,0.36
0.000614921882515773,0.05,0.34,0.34
0.000583730812650174,0.05,0.32,0.32
0.000549677133676596,0.05,0.3,0.3
0.000513034479808994,0.05,0.28,0.28
0.000474109066999517,0.05,0.26,0.26
0.00043324196303729,0.05,0.24,0.24
0.000390812296245713,0.05,0.22,0.22
0.000347241446434055,0.05,0.2,0.2
0.000302998843835667,0.05,0.18,0.18
0.00025861012909445,0.05,0.16,0.16
0.000214668547414476,0.05,0.14,0.14
0.000171851352206431,0.05,0.12,0.12
0.000130944561533397,0.05,0.1,0.0999999999999999
9.28818626562133e-05,0.05,0.08,0.0799999999999999
5.88112779951189e-05,0.05,0.06,0.0599999999999999
3.02234780065191e-05,0.05,0.04,0.0399999999999999
0,0.05,0.02,0
9.25802135043341e-06,0.05,0.02,0.02
0.000737427064450458,0.05,0.48,0.5
0.000738429720513523,0.05,0.5,0.5
0.000733419976313598,0.05,0.46,0.48
0.000725433885236271,0.05,0.44,0.46
0.00071352488885168,0.05,0.42,0.44
0.000697777213645168,0.05,0.4,0.42
0.000678303185850382,0.05,0.38,0.4
0.000655243406072259,0.05,0.36,0.38
0.000628766909358092,0.05,0.34,0.36
0.000599071572651155,0.05,0.32,0.34
0.000566384755074978,0.05,0.3,0.32
0.000530964229255915,0.05,0.28,0.3
0.000493099447339773,0.05,0.26,0.28
0.000453113389085047,0.05,0.24,0.26
0.000411365246691275,0.05,0.22,0.24
0.000368254055501893,0.05,0.2,0.22
0.000324223532516044,0.05,0.18,0.2
0.000279768850305118,0.05,0.16,0.18
0.000235446113947546,0.05,0.14,0.16
0.000191885676031234,0.05,0.12,0.14
0.000149811730807414,0.05,0.1,0.12
0.000110072085590218,0.05,0.08,0.0999999999999999
7.36863394195098e-05,0.05,0.06,0.0799999999999999
4.19309130847978e-05,0.05,0.04,0.0599999999999999
0,0.05,0,0.02
0,0.05,0,0
1.65107387601893e-05,0.05,0.02,0.0399999999999999
0.000734415603801608,0.05,0.46,0.5
0.000728397979401052,0.05,0.44,0.48
0.000718415365554392,0.05,0.42,0.46
0.00070453790249303,0.05,0.4,0.44
0.000686863844748586,0.05,0.38,0.42
0.000665519561152905,0.05,0.36,0.4
0.000640659753116779,0.05,0.34,0.38
0.000612467614701018,0.05,0.32,0.36
0.000581155400141142,0.05,0.3,0.34
0.000546965122339316,0.05,0.28,0.32
0.00051016962970607,0.05,0.26,0.3
0.000471074039523955,0.05,0.24,0.28
0.000430017891630996,0.05,0.22,0.26
0.000387378247978631,0.05,0.2,0.24
0.000343573643476702,0.05,0.18,0.22
0.000299069593893364,0.05,0.16,0.2
0.00025438624288654,0.05,0.14,0.18
0.000210108933970332,0.05,0.12,0.16
0.000166903268109309,0.05,0.1,0.14
0.000125537137137144,0.05,0.08,0.12
8.69141767907422e-05,0.05,0.06,0.0999999999999999
5.21274387210724e-05,0.05,0.04,0.0799999999999999
0,0.05,0,0.0399999999999999
2.25508483708836e-05,0.05,0.02,0.0599999999999999
0.000729384832084179,0.05,0.44,0.5
0.000721342643373646,0.05,0.42,0.48
0.000709349449607544,0.05,0.4,0.46
0.000693489477271214,0.05,0.38,0.44
0.000673874921631068,0.05,0.36,0.42
0.000650646179565229,0.05,0.34,0.4
0.000623971936875023,0.05,0.32,0.38
0.000594049459323287,0.05,0.3,0.36
0.000561105232918635,0.05,0.28,0.34
0.000525395735166967,0.05,0.26,0.32
0.000487208562844899,0.05,0.24,0.3
0.000446864149125759,0.05,0.22,0.28
0.000404718186473474,0.05,0.2,0.26
0.000361164922651369,0.05,0.18,0.24
0.000316641482640989,0.05,0.16,0.22
0.000271633929514792,0.05,0.14,0.2
0.000226685482630273,0.05,0.12,0.18
0.000182407853571931,0.05,0.1,0.16
0.000139497209602268,0.05,0.08,0.14
9.87569201242877e-05,0.05,0.06,0.12
6.11307596045663e-05,0.05,0.04,0.0999999999999999
0,0.05,0,0.0599999999999999
2.77511344393133e-05,0.05,0.02,0.0799999999999999
0.000722317228792235,0.05,0.42,0.5
0.000712229390046559,0.05,0.4,0.48
0.00069820458884351,0.05,0.38,0.46
0.000680340992403217,0.05,0.36,0.44
0.00065876473672688,0.05,0.34,0.42
0.000633630115771666,0.05,0.32,0.4
0.0006051196687622,0.05,0.3,0.38
0.000573444573092274,0.05,0.28,0.36
0.000538845284609124,0.05,0.26,0.34
0.000501592330692802,0.05,0.24,0.32
0.000461987656308338,0.05,0.22,0.3
0.000420366406615358,0.05,0.2,0.28
0.000377099626348354,0.05,0.18,0.26
0.000332597599481232,0.05,0.16,0.24
0.000287314520392101,0.05,0.14,0.22
0.000241754780290648,0.05,0.12,0.2
0.000196481370949186,0.05,0.1,0.18
0.000152127242472488,0.05,0.08,0.16
0.000109410590084735,0.05,0.06,0.14
6.91551731506479e-05,0.05,0.04,0.12
0,0.05,0,0.08
3.23156418744475e-05,0.05,0.02,0.0999999999999999
0.000713188201189041,0.05,0.4,0.5
0.000701026670867577,0.05,0.38,0.48
0.000684942191583104,0.05,0.36,0.46
0.000665046798530966,0.05,0.34,0.44
0.000641480481135659,0.05,0.32,0.42
0.00061441128491424,0.05,0.3,0.4
0.000584035398787819,0.05,0.28,0.38
0.000550577635294758,0.05,0.26,0.36
0.000514291954459623,0.05,0.24,0.34
0.000475462489703204,0.05,0.22,0.32
0.000434404799307231,0.05,0.2,0.3
0.000391467903682496,0.05,0.18,0.28
0.000347036911989562,0.05,0.16,0.26
